id,label
537117277,
537117289,
537117293,
537117299,
537117303,
537117315,
537117317,
537117328,
537117331,
537117337,
537117344,
537117351,
537117355,
537117370,
537117388,
537117399,
537117408,
537117426,
537117450,
537117452,
537117455,
537117562,
537117681,cafe
537117989,
537118011,
537995004,
537995019,
537995050,
537995060,
537995154,
537995169,
537995176,
537995183,
537995185,
537995188,
537995195,
537995196,
537995217,
537995218,
537995227,
537995266,
537995312,
537995330,
537995381,
537995458,
537995460,
537995469,
537995478,
537995482,
537995511,
537995538,
537995551,
538062260,
538062268,
538062271,
538062281,
538062282,
538062288,
538062289,
538062291,
538062292,
538062293,
538062294,
538062296,
538062297,
538062298,
538062299,
538062300,
538062304,
538062305,
538062367,
538062375,
538062376,
538062379,
538062381,
538062386,
538062388,
538062389,
540999289,
540999313,
540999318,
540999335,
540999339,
540999348,
540999350,
540999353,
540999354,
540999356,
540999357,
540999359,
540999368,
540999376,
540999422,
540999514,
540999573,
540999592,
540999602,
540999615,
540999654,
540999672,
540999673,
540999675,
540999696,
540999716,
540999756,
540999775,
540999784,
540999829,
540999915,
540999917,
540999922,
540999928,
540999944,
540999947,
540999952,
540999953,
540999955,
540999978,
540999980,
540999982,
541000073,
541000077,
541000088,
541000101,
541000166,
541000204,
541000217,
541000254,
541000257,
541000343,
541000346,
541000349,
541000354,
541000356,
541000359,
541000371,
541000372,
541000373,
541000375,
541000376,
541000378,
541000381,
541000382,
541000393,
541000394,
541000395,
541000396,
541000398,
541000399,
541000409,
541000410,
541000412,
541000413,
541000415,
541000416,
541000417,
541000418,
541000419,
541000421,
541000430,
541000431,
541000446,
541996357,
544286217,
544286253,
549790333,
556340504,
558830193,
558830196,
558830200,
558830208,
558830211,
558830216,
558947892,
558947895,
558947897,
558947902,
558947911,
558947942,
558947954,
558947975,
559256925,
559257015,
559257025,
559475298,
559475335,
559475336,
559475338,
559475342,
560115097,
560115102,
560115104,
560115112,
560115114,
560115242,
560115257,
560115266,
560115272,
560115275,
560115283,
560115438,
560115499,
560115659,
560115686,
560592489,
560909199,
560909210,
560943738,
560943778,
560943799,
560943888,
560943889,
560943892,
560943902,
560943937,
560943941,
560943944,
560943967,
560943968,
560943969,
560943972,
560943978,
561527528,
561527991,
561527994,
561528038,
561528061,
561528129,
561528134,
561528137,
561528201,
561528386,
561528396,
561528502,
561528575,
561528589,
567948862,
567948955,
569098220,
569098237,
569098239,
569098244,
569113664,
570197338,
577397708,
577397710,
577397851,
577398043,
577398044,
578421659,
578421663,
578421677,
578421929,
580040468,
580041992,
580042004,
581978001,
582522790,
582522829,
582522841,
595178636,
595178637,
595178707,
595178710,
595178712,
595178716,
597833354,
597833363,
597833366,
597833387,
601424003,
601424057,
605503948,
605504554,
609774162,
609776661,
609776690,
609776716,
609869455,
610974729,
611037126,
611037127,
611037131,
611915595,
611915598,
611922352,
612349187,
612393264,
612393267,
613186513,
613271710,
613271712,
613271716,
613271717,
616456474,
616456476,
616456494,
616456496,
616456501,
616456528,
616456548,
616456556,
616456565,
616456574,
616456578,
616456580,
616456594,
616456597,
616456600,
616456601,
616456603,
616456604,
616456607,
616456608,
616456609,
616456610,
616456611,
616456612,
616456613,
616456614,
616456615,
616456616,
616456617,
616456620,
616456622,
616456628,
616456635,
616456639,
616456703,
616456718,
616456721,
616456725,
616456727,
616456732,
616456739,
616456743,
616456745,
616456749,
616456762,
616456771,
616456772,
616456773,
616456774,
616456775,
616456776,
616456777,
616456778,
616456779,
616456781,
616456785,
616456786,
616456803,
616456807,
616513771,
616513781,
616729669,
616729672,
616729674,
616729678,
616729680,
616729689,
616729691,
616729693,
616729705,
616766949,
616766957,
616766965,
616766968,
616766970,
616766983,
616766985,
616766991,
616766992,
616766994,
616766999,
616767001,
616767002,
616767003,
616767004,
616767006,
616767008,
616767010,
616767012,
616767019,
616767021,
616767024,
616767025,
616767026,
616767028,
617033382,
617129159,
617289636,
617367308,
617367350,
617417192,
617417200,
617417232,
617417301,
617417314,
617417318,
617428127,
617428131,
617428133,
617428134,
617428135,
617428136,
617428138,
617880025,
617907345,
617907347,
617907380,
617907387,
617907388,
617907390,
617907398,
617907420,
617907421,
618027109,
618264054,
618264065,
618264067,
618264072,
618311963,
618311964,
618486550,
618486552,
618486554,
618486560,
618486571,
618486572,
618486577,
618643777,
618643801,
618643804,
620172151,
620172152,
620220572,
620220577,
621020045,
621020049,
621020053,
621417684,
621417690,
621417693,
621417726,
621417738,
621417742,
621417744,
621417821,
621417827,
621417835,
621417838,
621417843,
621417852,
621417854,
621520328,
634752280,
634752293,
634752295,
634752301,
634752310,
634752317,
634752323,
634752337,
634752343,
634752350,
634752351,
634752357,
634752369,
634752388,
634752390,
634752392,
634752407,
634752408,
634752410,
634752420,
634752429,
634752431,
634752446,
634752561,
634752569,
634752594,
642423591,
642423597,
650952226,
650953394,
650959352,
650959926,
650959949,
650960018,
650960035,
650960225,
651948755,
651948757,
651948758,
651948759,
651948760,
651948764,
651948765,
651948767,
651948768,
651948769,
651948770,
651948771,
651948772,
651948773,
651948775,
651948776,
651948778,
651948779,
651948780,
651948781,
651948786,
651948788,
651948789,
651948790,
651948795,
651948797,
651948798,
651948799,
659565332,
659565341,
663316177,
663318514,
663318517,
663318520,
663318521,
663318522,
663318546,
663318558,
663318562,
663318565,
663318567,
663318568,
663318569,
663318571,
663318577,
663318588,
663318605,
663338951,
663338954,
663338970,
663338981,
663338983,
663350033,
663350102,
663372429,
663870686,
663870690,
664173496,
664173505,
664173507,
664173509,
664173510,
664173513,
664173519,
664173520,
670300411,
670300415,
670300417,
670300418,
670300422,
670300424,
670300425,
670300427,
670300428,
670300431,
670300432,
670300435,
670300437,
670300444,
670300459,
670300461,
670300462,
670300469,
670300485,
670300491,
670300492,
670300494,
670300502,
670300509,
670300513,
670300517,
670300531,
670300532,
670300533,
670300541,
670300542,
670300544,
670300545,
672395214,
672395246,
672395293,
672395322,
672395358,
672395422,
672395425,
676773488,
676773491,
677697571,
677697573,
677697675,
677697749,
677697786,
677697829,
677697831,
677697843,
677697846,
678965024,
678965026,
678965031,
678965032,
678965037,
678965042,
678965043,
678965044,
678965046,
678965047,
678965050,
678965055,
678965058,
684808351,
684808354,
684808356,
684808360,
684808367,
684808368,
684808375,
684808386,
684808387,
684808390,
684808393,
684808404,
684808413,
684808432,
684808437,
684808439,
684808445,
684808446,
684808457,
684808459,
684808461,
684808463,
684808466,
684808468,
684808474,
684808477,
684808482,
684808485,
684808499,
684808513,
684808521,
684808532,
684808533,
684808536,
684808537,
684808541,
684808548,
684808557,
684808559,
684808564,
684808577,
684808584,
684808608,
684808614,
684808622,
684808625,
684808626,
684808634,
684808635,
684808637,
684808652,
684808654,
684808658,
687008270,
687008271,
687433024,
687433030,
687433041,
687433049,
687433050,
687433053,
687433061,
687433062,
687433066,
687433070,
687433075,
687518259,
687518267,
687518269,
687518280,
687518284,
687518301,
687518306,
687518317,
687518321,
687518336,
687518401,
687518437,
687518445,
687518465,
687518477,
687520923,
687520924,
687520926,
687520927,
687520928,
689585553,
689585556,
689585558,
689585562,
689585569,
689585571,
689585579,
689585581,
689585582,
689585586,
689585591,
689585592,
689585596,
689585602,
689585607,
689585608,
689585612,
689585613,
691761981,
691762025,
694883061,
694883067,
694883070,
694883078,
694883082,
694883089,
694883094,
694883096,
694883194,
694883217,
694883219,
694883227,
694883229,
694883232,
694883245,
694883258,
694883283,
694883284,
694883288,
694883306,
695076966,
695077029,
695702374,
695702387,
695702391,
695702397,
695702413,
695702415,
695702421,
695702427,
695702430,
695702432,
695702440,
695702460,
695702461,
695702462,
695702468,
695702482,
695702491,
695702512,
695702516,
695702518,
695702520,
695702521,
695702533,
695702568,
695702571,
695702576,
695702580,
697878200,
697878206,
697878214,
697878225,
697878231,
697878233,
697878238,
697878262,
697878269,
697878288,
697878322,
697878323,
697878324,
697878325,
697878326,
697878341,
697878397,
697878401,
697878474,
697878485,
697878499,
697878509,
697878527,
697878638,
697878755,
697878868,
697878891,
699713794,
701530330,
701530331,
701530334,
701530366,
701530370,
701530377,
701530383,
702882338,
702882353,
702882359,
702882378,
702882405,
702882409,
702882440,
702882443,
702882448,
702882457,
702882468,
702882482,
702882508,
702882541,
702882571,
702882594,
702882600,
702882607,
702882615,
702882626,
702882634,
702882674,
702882708,
702882710,
702882718,
702882719,
702882730,
702882740,
702882742,
702882754,
702882756,
702882771,
702882774,
702882782,
702882785,
702882789,
702882845,
702882877,
702882879,
702882881,
702882887,
702882890,
702882892,
702882897,
702882898,
702882906,
702882915,
702882975,
702882976,
702883016,
703495256,
703495272,
703495275,
703495277,
703495278,
703495286,
703495291,
703495292,
703495293,
703495295,
703495318,
703495323,
703495324,
703495327,
703498643,
703498645,
703498646,
703498647,
703498661,
703498662,
703498664,
703498665,
703498666,
703498667,
703498668,
703498669,
703781607,
703781611,
703781613,
703781627,
703781629,
703781630,
703781633,
703781639,
703781642,
703781643,
703781648,
703781649,
703781650,
703781652,
703781653,
703781654,
703781656,
703781657,
703781674,
703781692,
703781703,
703847002,
703847103,
703847114,
703847228,
703847299,
703847408,
703848163,
703903914,
703903930,
703903944,
703903970,
703903989,
703904143,
703904147,
703904166,
703904174,
703904178,
703904185,
703904192,
703904214,
703904224,
703904236,
703904239,
703904271,
703904275,
703904327,
703904351,
703904453,
703904471,
703904488,
703904534,
703904572,
703904577,
703904593,
703904596,
703904607,
703904611,
703904615,
703904618,
703904620,
703904621,
703904678,
703904770,
704033292,
704033312,
706743913,
706743922,
707964755,
708118790,
708118798,
708118800,
708118802,
708118808,
708118812,
708118815,
708118819,
708118825,
708118830,
713160441,
713160443,
713160462,
713160465,
713160471,
713160472,
713160488,
713160491,
713160503,
713160509,
713160511,
713160518,
713160520,
713160523,
713160531,
713160538,
713160556,
713160563,
717594392,
717594479,
719676601,
719676688,
719676690,
719676747,
719676994,
719677006,
719677021,
719677024,
719677035,
719677064,
719677091,
719677097,
721381998,
721382008,
721382037,
721382045,
721382060,
721382217,
721382697,
721382819,
721382871,
721382966,
721383023,
721383051,
721383105,
721383163,
721383253,
721383266,
721383293,
721383545,
721383551,
721384195,
721384948,
721384956,
721385233,
721385256,
721385285,
721385537,
721385549,
721385731,
721386026,
724498362,
724498371,
724498375,
724498381,
724498384,
724498447,
724498449,
724498464,
724498468,
724498513,
724498575,
724498581,
724498589,
724498595,
724498618,
724498621,
724498658,
724498681,
724498841,
724498865,
724498869,
724498977,
724498979,
724498981,
724499063,
724499159,
724499164,
724499243,
724499250,
724499255,
724499284,
724499298,
724499310,
724499414,
724499442,
724499450,
724499461,
724499479,
724499492,
724499496,
724499519,
724499532,
724499540,
724499580,
724499583,
724499585,
724499593,
724499596,
724499723,
724499724,
724500780,
724500961,
724501355,
724501357,
724501374,
724501378,
724501841,
726719814,
726719843,
726719857,
726727444,
726901565,
726901582,
726901586,
726901595,
726901614,
726901621,
726901622,
726901636,
726901663,
726901673,
726901675,
726901677,
726901683,
726901686,
726901715,
726901722,
726901726,
726901727,
727808216,
727808218,
727808224,
727808225,
727808231,
727808236,
727808239,
727808244,
727808321,
727808332,
727808336,
727808350,
727832758,
727832760,
727832764,
727832768,
727832770,
727832773,
727832777,
727832778,
727832780,
727832787,
727832845,
727832848,
728456465,
729105934,
729106106,
729106131,
729106217,
729106490,
729106557,
729106623,
729106943,
729107250,
729107258,
729107355,
729107507,
729107572,
729107928,
729108015,
729108028,
729108047,
729108595,
729108615,
729108643,
729108872,
729108909,
729109266,
729109655,
729109686,
729109776,
729109806,
729109877,
729109892,
729110053,
729111337,
729111349,
729111394,
729111415,
729111491,
729111503,
729112164,
729112235,
729112340,
729112496,
729113104,
729113181,
729113200,
729113243,
729113251,
729113994,
729114006,
729308411,
729308415,
729308418,
729308425,
729308427,
729308436,
729308438,
729308444,
729308445,
729308455,
729308457,
729308463,
729308465,
729308468,
729308470,
729308478,
729308491,
729308494,
729308497,
729308498,
729308502,
729308510,
729308511,
729308516,
729308520,
729308521,
729308524,
729308527,
729308539,
729308545,
729308549,
729308551,
729308562,
729308568,
729308570,
729308573,
729308574,
729643663,
729643665,
729643677,
729643711,
729643770,
729643902,
729643986,
729644000,
729811575,
729811978,
729812035,
729812042,
729812064,
729812078,
729812186,
729812308,
729812320,
729812343,
729812576,
729812660,
729812669,
729812691,
729812692,
729812715,
729813062,
729813063,
729813064,
729813098,
730683331,
730683334,
730683386,
730683454,
730683474,
730683495,
730683497,
730683536,
730683557,
730683609,
730683658,
730683662,
730683682,
732714554,
732714558,
732714560,
732714603,
732714608,
732714611,
732714617,
732714636,
732714655,
732714666,
732714669,
732714670,
732714675,
732714695,
732714717,
732714772,
732714784,
732714795,
732714797,
732714826,
732714848,
732714853,
732714869,
732714870,
732714879,
732714894,
732714926,
732714996,
732715007,
733034379,
733034380,
733034381,
733034382,
733034388,
733034677,
733034782,
733034789,
733035062,
733035235,
733035254,
733035256,
733035468,
733036314,
733036715,
733036741,
733036790,
733037077,
733037079,
733037101,
733037292,
733037428,
733069210,
733069220,
733069224,
734470495,
734470499,
734470501,
734470508,
734470510,
734470513,
734470515,
734470517,
734470520,
734470521,
734470526,
734470530,
734470536,
734470539,
734470540,
734470550,
734470551,
734470552,
734470560,
734470576,
734470586,
734470588,
734470603,
734470605,
734470619,
734470621,
734470622,
734599888,
734599890,
734599911,
734600550,
734600604,
734691471,
734691476,
734691486,
734691518,
734691521,
734691522,
734691532,
734780179,
734780185,
734780191,
734780192,
734780195,
735023383,
735023394,
735023396,
735023397,
735023405,
735023406,
735023408,
735023411,
735023412,
735023414,
736544150,
736544167,
736544170,
736544194,
736544205,
736544225,
736544228,
736544241,
736544243,
736622594,
736622603,
736622604,
736622607,
736622610,
736622612,
736622614,
736622620,
736622625,
736622627,
736622628,
736622630,
736622631,
736622633,
736622637,
736622640,
736622641,
736622646,
736622647,
736622652,
736622763,
736622902,
736622917,
736623097,
736623098,
736623099,
736623103,
736623108,
736623113,
736623114,
736623120,
736623122,
736623123,
736623124,
736623209,
738027774,
738027783,
738027937,
738027940,
738027966,
738069156,
738071428,
738363677,
747928774,
747928787,
747929537,
747929542,
747965409,
748721395,
748721396,
748721397,
748724066,
748724082,
748724095,
748724096,
748724102,
748724132,
748724133,
748724135,
748724144,
748724151,
748724493,
748724510,
748834931,
748834933,
748834934,
748834939,
748834940,
748834941,
748834943,
748834947,
748834948,
748834952,
748834953,
748834954,
748849717,
748849727,
748849730,
748849734,
748849740,
748849742,
753036327,
753036336,
753036361,
753036367,
753036381,
753036394,
753036416,
753036438,
753036442,
753036465,
753036639,
753036741,
753036834,
753036851,
753036904,
753037018,
753037068,
753037393,
753185272,
753185819,
753185839,
753185996,
753186019,
753186046,
753186060,
753186065,
753186130,
753186144,
753186175,
753186182,
753186203,
753186283,
753186360,
753186364,
753186377,
753186383,
753186578,
753186851,
755830178,
755830179,
760657113,
760657115,
760657132,
760657134,
760657136,
760657138,
760657139,
760657140,
760657142,
760657143,
760657144,
760657145,
760657149,
760657195,
760657238,
760657239,
760657245,
760657246,
760657250,
760657254,
760657257,
760657262,
760657263,
760657294,
760657295,
760657296,
760657297,
760657324,
760657327,
760657332,
760657333,
760657379,
760657532,
761251608,
761251612,
761251613,
761251617,
761251619,
761251620,
761251622,
761251627,
761251631,
761251633,
761251638,
761251641,
761251642,
761251643,
761251645,
761251648,
761251650,
761251651,
761251659,
761251670,
761296237,
762106941,
762106944,
762106991,
762106992,
762106993,
762106994,
762106995,
762107001,
762107049,
762508009,
762508029,
762508032,
762508036,
762508040,
762508055,
762508091,
762508099,
762508106,
762508109,
762508112,
762508128,
762508133,
762508135,
762508142,
762508169,
762508180,
762508199,
762508211,
762508213,
762508222,
762508224,
762508254,
762508261,
762508265,
762508275,
762508283,
762508286,
762508296,
762508301,
762508303,
762508317,
762508323,
762508325,
762508333,
762508350,
762508357,
762508365,
762596220,
762596301,
762596304,
762596337,
762596339,
762604683,
767318189,
767318270,
767318284,
767318285,
767318286,
767318287,
767318290,
767318309,
767318313,
767318334,
767318339,
767318344,
767318374,
767318378,
767318380,
767318403,
767318405,
767318411,
767318423,
767318425,
767408438,
767408439,
767408441,
767408442,
767408443,
767408447,
767408450,
767408453,
767408462,
767408463,
767408464,
767408466,
767408488,
767408492,
767408493,
767408494,
767408495,
767408496,
767408499,
767408500,
767408501,
767408502,
767408503,
767463060,
767463063,
767828573,
767828579,
767828581,
767828583,
767828585,
767828586,
767828588,
767828590,
767828596,
768187920,
768187921,
768187922,
768681840,
768681861,
768681889,
768681899,
768681905,
768681909,
768681911,
768681914,
768681920,
768681925,
768681926,
768681928,
768681929,
768681930,
768681936,
768681939,
768681940,
768681941,
768681942,
768681946,
768681947,
768681953,
768681955,
768681973,
768681977,
768682213,
769170211,
769170401,
769170529,
769170568,
769170570,
769170589,
769170624,
769170641,
769170679,
769170710,
769170748,
769170775,
769170776,
769170786,
769170959,
769171008,
769171044,
769171116,
769171140,
769171142,
769171178,
769171276,
769171357,
769171371,
769171434,
769171467,
769171493,
769171539,
769171615,
769171632,
769171662,
769171671,
769171752,
769171774,
769171882,
772814751,
772814752,
772814754,
772814760,
772814771,
772814790,
772814802,
772814808,
772814812,
772814817,
772814821,
772814827,
772814829,
772814851,
772814860,
772814864,
772814868,
772814877,
772814881,
772814889,
772814895,
772814898,
772814902,
772814905,
772814913,
772814921,
772814925,
772814926,
772814932,
772814937,
772814961,
772814978,
772814984,
772814987,
772814989,
772815001,
772815010,
772815017,
772815022,
772815044,
772815047,
772815048,
772815052,
772815060,
772815066,
772815074,
772815078,
772815083,
772815090,
772815099,
772815106,
772815135,
772815139,
774543632,
774543637,
774543640,
774543641,
774543645,
774560732,
774560733,
774560735,
774560736,
774560739,
774560741,
774560742,
774560743,
774560744,
774560746,
774560748,
774560754,
774560755,
774560756,
779171122,
779171137,
779171147,
779191635,
779191637,
779191644,
781156575,
781156591,
781156659,
781156689,
781156710,
781156741,
781156747,
781156750,
786228492,
786228526,
786228536,
786228606,
786228661,
786228664,
786228671,
786228682,
786228693,
786228711,
786228714,
786228727,
786228733,
786228749,
786228755,
786228766,
786228774,
786228792,
786228818,
786228824,
786228845,
786228877,
786228884,
786228891,
786228892,
786228908,
786228910,
786228914,
786228962,
786228991,
786229014,
786229020,
786229037,
786229047,
786229054,
786229088,
786229108,
786229148,
786229158,
786229181,
790232073,
790232144,supermarkets
794101356,
794101358,
794101359,
817152748,
817152755,
850585378,
850585442,
850585444,
850585446,
850585535,
850585538,
850585544,
850585621,
850585681,
860812965,
892817067,
892817208,
892817213,
892817216,
892817219,
892817231,
892817233,
892817235,
892817244,
892817250,
892817278,
892817372,
892817374,
892817378,
892817387,
892817388,
892817452,
892817457,
892817459,
892817464,
892817467,
892817470,
892817477,
892817479,
892817490,
892817492,
892817569,
892817577,
892817610,
893145254,
893145255,
893145256,
893145259,
893145260,
893145262,
893145266,
893145280,
893154466,
893155914,
893155938,
899340910,
899340955,
908481229,
908481230,
908481231,
908481234,
908481235,
908481240,
908481242,
908481259,
908481260,
908481261,
908481271,
908481273,
908481275,
908481284,
908481286,
908481287,
908481292,
908481297,
908481298,
908481300,
908481305,
908481312,
908481314,
908481320,
908481327,
908481342,
908481343,
908481351,
908481352,
908553474,
908553506,
912116406,
912116510,
912116564,
912116566,
912116573,
912116581,
912116604,
912116615,
912116621,
912528581,
912595722,
912595733,
912595744,
912595754,
912595771,
912595773,
912595789,
912595792,
912595818,
912595839,
912595842,
912595845,
912595847,
912595851,
912595872,
912595878,
912595897,
912595899,
912595915,
912595916,
912595923,
912595928,
912595935,
912595937,
912595945,
912595954,
912595957,
912595964,
912595965,
912600366,
912600388,
913455290,
913521278,
913521301,
913521413,
913521435,
913521444,
913521506,
913521560,
913521603,
913521839,
913521840,
913521882,
913521902,
913521992,
913522063,
913522068,
913522167,
913531302,
913531310,
913531330,
913531340,
913531376,
913970733,
913970761,
913970768,
913970821,
913970829,
913970848,
913970851,
913970864,
913970889,
913970893,
913970895,
913970902,
913970904,
913970930,
913970935,
913970940,
913970955,
913970958,
913970961,
913970970,
913970993,
913970999,
913971005,
913971017,
913971028,
913971030,
913971043,
913971047,
913971082,
913971094,
913971096,
913971129,
913971160,
913971163,
913971198,
913971207,
913971218,
913971244,
913971248,
913971252,
913971259,
913971271,
913971289,
913971303,
913971308,
913971313,
913971317,
913971320,
913971358,
913971361,
913971386,
913971393,
913971436,
913971453,
913971463,
913971468,
913971476,
913971506,
913971525,
913971527,
913971538,
913971560,
913971569,
913971597,
913971629,
913971641,
913971643,
913971645,
913971675,
913971683,
913971697,
913971713,
913971736,
913971757,
914435767,
914435770,
914435780,
914435781,
914435782,
914435789,
914435802,
914435803,
914435804,
914435805,
914435809,
914435821,
914435828,
914435830,
914435847,
914435850,
914435853,
914435863,
914435864,
914435865,
914435869,
914435875,
914435876,
914435881,
914435882,
914435883,
914435884,
914435889,
914435891,
914435896,
914435900,
914435901,
914435902,
914435904,
914435906,
914435911,
914435914,
914435917,
914435920,
914435921,
914435924,
914435927,
914435929,
914435931,
914435937,
914435938,
914435941,
914435943,
914435944,
914435950,
914435952,
914435959,
914435961,
914435962,
914435966,
914435972,
914435977,
914435978,
914435980,
914435983,
914435989,
914435991,
914435997,
914435998,
914435999,
914436002,
914436004,
914436012,
914436019,
914436022,
914436025,
914436028,
914436030,
914436031,
914436037,
914436038,
914436040,
914436041,
914436050,
914436053,
914436056,
914436057,
914436066,
914436072,
914963948,
914963954,
914963958,
914963961,
914963965,
914963970,
914963973,
914963975,
914963978,
914963980,
914963983,
914963985,
914963992,
914963993,
914963994,
914963997,
914963999,
914964013,
914964015,
914964021,
914964029,
914964030,
914964032,
914964035,
914964036,
914964038,
914964051,
914964054,
914964057,
914964061,
914964075,
914964082,
914964085,
914964099,
914964102,
914964104,
914964105,
914964107,
914964108,
914964117,
914964121,
914964123,
914964124,
915434049,
915434051,
915434054,
915434055,
915434057,
915434058,
915434060,
915434062,
915434064,
915434065,
915434068,
915434070,
915434071,
915434072,
915434073,
915434074,
915434075,
915434079,
915434080,
915434083,
915434086,
915434090,
915434091,
915434092,
915434094,
915434096,
915434100,
915434104,
915434112,
915434113,
915434116,
915434117,
915434124,
915434125,
915434126,
915434127,
915434128,
915434129,
915434131,
915434132,
915434134,
915434135,
915434136,
915434138,
915434140,
915434141,
915434144,
915434145,
915434148,
915434151,
915434157,
915434158,
915434160,
915434161,
915434162,
915434172,
915434173,
915434174,
915434175,
915434178,
915434179,
915434180,
915434186,
915434191,
915434193,
915434195,
915434205,
915434206,
915434209,
915434213,
915434218,
915434227,
915434228,
915434229,
915434230,
915434231,
915434233,
915434234,
915434237,
915434239,
915434241,
915434244,
915434246,
915434248,
915434250,
915434251,
915434252,
915434256,
915434257,
915434258,
915434261,
915434264,
915434265,
915434266,
915434268,
915434272,
915434274,
915434275,
915434277,
915434288,
915434290,
915434303,
915434306,
915434307,
915434308,
915445413,
915445414,
915445415,
915445419,
915445423,
915445431,
915445433,
915445434,
915445441,
915445446,
915445449,
915445463,
915445491,
915445493,
915445505,
915445507,
915445508,
915445509,
916856381,
916856392,
920842029,
920842067,
920842071,
920842119,
920842190,
920842193,
920842213,
920842264,
920842297,
920842324,
920842348,
920842361,
920842411,
920842424,
920842455,
920842461,
920842468,
920842516,
920842539,
921551327,
921551330,
921551354,
921551392,
921551441,
921551451,
921551480,
921551482,
921551499,
921551531,
921551554,
921551591,
921551593,
921551630,
921551745,
921551755,
921551769,
921551782,
921551821,
921551861,
921575982,
921575994,
921576029,
921576066,
921576104,
921576139,
921576157,
921576241,
921576251,
922753200,
922786379,
922786387,
922786388,
922786412,
922786466,
922786477,
922786480,
922786501,
922786502,
922786506,
922786528,
922786537,
922786540,
922786542,
922786545,
922786579,
922786582,
922786591,
922786593,
922786599,
922786606,
922786613,
922786617,
922786618,
922786630,
922786637,
922786640,
927105067,
927105164,
927105200,
927105216,
927105240,
927105297,
927111767,
927111770,
929054876,
929054888,
929054897,
929054905,
929054912,
929054923,cafe
929170331,
929170343,
929170345,
929170349,
929170356,
929170364,
929170371,
929170373,
929170380,
929170384,
929170388,
929170389,
929170391,
929170392,
929170394,
929170400,
929170404,
929170405,
931683655,
932021871,
932021877,
932021907,
932021912,
932021918,
932046220,
932046236,
932402900,
932402908,
934021070,
934021075,
942647517,
945452059,
945452136,
945452173,
945452207,
945452214,
945452243,
945452245,
945452253,
945452316,
945452348,
945452361,
945452396,
945452414,
945452443,
945452453,
945452480,
945452515,
945452537,
945452563,
945452611,
945452614,
945452644,
946933548,
946933557,
946933560,
946933563,
946933565,
946933570,
946933571,
946933575,
946933579,
946933580,
946933581,
946933582,
958816164,
958816172,
958816220,
958816232,
958816234,
958816258,
958816259,
958816260,
958816273,
958816287,
958816288,
958816328,
958816350,
958816367,
958816384,
958816432,
958816440,
958816462,
958816465,
958816467,
958816510,
958816526,
958816530,
958816553,
970103791,
970440990,
970441011,
970441015,
970441020,
970441021,
970441023,
972132448,
973515874,
975689229,
975689230,
975689232,
975689235,
975690442,
975690443,
975690870,
975692519,
975692520,
975692522,
975699373,
975699374,
975699495,
975699496,
976764305,
976764319,
976764657,
976765136,
976765270,
982736137,
984546447,
984546455,
984546457,
984546474,
984546492,
984546493,
984546495,
984546496,
984546497,
984546500,
984546514,
984546516,
984546535,
984546550,
984546552,
984546558,
984546571,
984546579,
984546590,
984546593,
984546595,
984546603,
984546604,
984546605,
984546609,
984546615,
984546616,
984546624,
984546626,
984546628,
984546633,
984546640,
984546650,
984546652,
984546654,
984546664,
984546677,
984546687,
984546690,
984546693,
984546707,
984566545,
984566547,
984566551,
984566564,
984566568,
984566574,
984566585,
985595699,
985595709,
985595711,
985836275,
985836305,
985836328,
985836554,
985836644,
985836648,
985836687,
985836713,
985836753,
985836761,
986560275,
986560282,
986560292,
986560313,
986560322,
986560353,
986560373,
986560404,
986560426,
986560435,
986560452,
986560454,
986560464,
986560465,
986560467,
986560519,
986560526,
986560548,
986560555,
986560564,
986560576,
986560589,
986560607,
986560628,
986560638,
986560654,
986560690,
986560699,
986560715,
986560735,
986560747,
986560762,
986560771,
986560774,
986560794,
986560803,
986560815,
986560842,
986560852,
986560856,
986560862,
986560884,
986560888,
986560967,
986560969,
986560970,
986560981,
986561003,
986561052,
986561071,
986561116,
986561126,
986561140,
986561141,
986561161,
986561204,
986678120,
986678121,
986678134,
986678137,
986678138,
986678154,
986678161,
986678165,
986678177,
986678178,
986678182,
986678192,
986678194,
986678220,
986678235,
986678238,
986770031,
986770080,
986770115,
986770130,
986770132,
986770170,
986770189,
986770202,
986770249,
986770273,
986770279,
986770288,
986770290,
986770313,
986770343,
986770360,
986770384,
986770397,
986770409,
986770442,
986770462,
986770480,
986770514,
986770548,
986770599,
986770625,
986770648,
986770652,
986770682,
986770691,
986770718,
986770734,
986770745,
986770757,
986770777,
986770816,
986770820,
986770844,
986770876,
986770881,
986770918,
986770940,
986770964,
986770965,
986770984,
986770985,
986771004,
986771012,
986771015,
986771017,
986771109,
986771125,
986771134,
986771148,
986771158,
986771169,
986771171,
986771223,
986771228,
986771245,
986771256,
986771276,
986771278,
986771302,
986771344,
986771373,
986771407,
986771440,
986771478,
986771482,
986771509,
986771518,
986771536,
986771566,
986771592,
986771632,
986771661,
986771669,
986771688,
986771702,
986771759,
986771773,
986771801,
986771843,
986771856,
986771857,
986772000,
986772031,
986772088,
986800045,
986801333,
986813429,
986828988,
986829016,
988849744,
988849963,
993778623,
993778648,
993778673,
993778722,
993778739,
993778752,
993778753,
993778758,
993778880,
993778927,
997637415,
997637421,
1005722217,
1005722298,
1005722386,
1005722797,
1008010453,
1008010523,
1014789794,
1014789796,
1014941797,
1014941978,
1014942274,
1016215474,
1018428824,
1018458207,
1035822650,
1035822655,
1037252715,
1037252716,
1037347471,
1037347474,
