source,target,weight
253820369,729109655,0.5690845070422534
253926570,767318403,4.351737089201878
253926570,343447258,1.794237089201878
253926570,246144276,7.267816901408452
254111415,429612712,0.7667018779342724
254111415,341461628,1.9564436619718308
254111415,781156659,1.5763849765258215
254111415,781156659,1.5855164319248825
254111428,343445780,0.9220305164319249
254111428,768187922,0.6978169014084507
254111428,768187920,0.12221830985915492
254111445,254111451,2.526103286384976
254111445,9794464462,3.331373239436619
254111445,341461579,3.7889201877934275
254111451,254111445,2.526103286384976
254111451,254111461,3.2831924882629115
254111451,341461579,2.0227230046948357
254111461,341461628,0.9228638497652581
254111461,243537056,2.199906103286385
254111461,254111451,3.2831924882629107
254488926,1690818045,0.43901408450704227
254488926,254489012,1.083450704225352
254488926,5887956163,0.07245305164319249
254488926,670300425,0.0482981220657277
254489003,254489029,0.268462441314554
254489003,3646476362,3.4710563380281685
254489003,388196362,0.7472769953051642
254489003,7028362578,3.182042253521127
254489012,5304703157,0.3783450704225352
254489012,254488926,1.083450704225352
254489012,670300424,0.23847417840375584
254489029,254489003,0.268462441314554
254489029,254489199,2.7829812206572773
254489029,8149861088,6.966150234741785
254489199,7028362579,0.23738262910798122
254489199,254489029,2.7829812206572773
254489199,254489204,1.961056338028169
254489204,254489207,1.4742723004694835
254489204,254489199,1.961056338028169
254489204,760657115,0.8768896713615023
254489207,760657113,0.45416666666666666
254489207,290631414,0.3150586854460094
254489207,254489204,1.4742723004694835
254489211,7028362579,2.7719718309859154
254489211,678965031,0.24511737089201877
254489211,290631414,1.3815610328638497
254489276,687518267,0.8171830985915493
254489276,760657379,0.3748943661971831
254489276,687518306,1.0138615023474178
254489276,616767001,1.9726291079812204
254489277,8149861085,0.19576291079812205
254489277,8149861088,0.1714788732394366
254489277,8149861092,0.08745305164319249
254632157,11850637092,0.5038849765258215
254632157,11850641073,0.11753521126760562
254632157,11850637133,0.12083333333333333
254632157,6611592091,0.04745305164319249
254632159,252414900,2.20462441314554
254632159,254632162,0.5459272300469483
254632159,2731521815,1.4857159624413145
254632162,254632159,0.5459272300469483
254632162,254632318,0.3811384976525821
254632162,4504752182,0.05597417840375587
254632162,252414902,2.1850586854460095
254632164,254632316,0.33178403755868546
254632164,541000257,0.5804577464788732
254632164,254632166,0.5968427230046948
254632164,4504752182,0.6412323943661971
254632166,541000354,0.45985915492957746
254632166,541000077,0.46294600938967134
254632166,254632164,0.5968427230046948
254632166,541000073,1.9015845070422532
254632172,254632310,1.0877230046948356
254632172,254632318,0.1345774647887324
254632172,254632174,1.069788732394366
254632174,724501841,0.5555164319248825
254632174,252414905,1.0703286384976527
254632174,254632172,1.069788732394366
254632176,254632180,0.5486854460093896
254632176,724501841,0.0521244131455399
254632176,252414908,1.0332746478873238
254632180,254632193,0.6582159624413145
254632180,254632176,0.5486854460093896
254632180,252414910,1.0837323943661972
254632180,254632216,0.7067723004694836
254632193,254632180,0.6582159624413145
254632193,239921410,0.7811854460093897
254632193,254632236,1.09981220657277
254632203,724501841,0.7516549295774647
254632216,254632180,0.7067723004694836
254632221,254632232,0.48978873239436616
254632221,254632227,0.376631455399061
254632221,4504752180,1.1304577464788734
254632223,540999955,0.0744131455399061
254632223,254632227,0.30330985915492953
254632223,540999944,0.5845774647887323
254632225,254632227,0.5539788732394366
254632227,254632221,0.376631455399061
254632227,254632225,0.5539788732394366
254632227,254632223,0.30330985915492953
254632230,254632232,0.6372652582159625
254632232,254632314,0.5259389671361503
254632232,254632221,0.48978873239436616
254632232,254632230,0.6372652582159625
254632236,724500780,0.4352112676056338
254632236,724498464,0.31853286384976526
254632236,254632193,1.09981220657277
254632243,1502933925,0.18058685446009387
254632243,1545039622,1.1379929577464787
254632243,239921410,1.4479694835680752
254632245,254632249,0.27787558685446007
254632245,1502933925,0.15215962441314554
254632245,724499723,0.5423356807511737
254632246,724498575,0.1890023474178404
254632246,724499723,0.6408098591549295
254632246,724500961,0.4326995305164319
254632249,4504752175,0.06799295774647887
254632249,2248460106,0.7746009389671361
254632249,254632245,0.27787558685446007
254632255,2248460109,1.130469483568075
254632255,254632260,0.41140845070422544
254632255,246791703,0.6842370892018779
254632257,254632288,0.07254694835680751
254632257,2248460109,0.09805164319248826
254632257,254632279,0.3438380281690141
254632260,724498589,0.1356924882629108
254632260,254632264,0.7802347417840375
254632260,254632255,0.41140845070422544
254632262,254632264,0.5178286384976526
254632264,254632262,0.5178286384976526
254632264,540999318,1.0178403755868544
254632264,254632260,0.7802347417840375
254632266,7819154416,0.9731572769953051
254632266,7816841152,0.14365023474178404
254632266,7816873108,0.07776995305164318
254632266,724498447,0.43701877934272293
254632275,724499593,0.20769953051643195
254632275,724499580,0.37404929577464785
254632275,7816873108,2.3945422535211267
254632279,2731521831,0.06721830985915493
254632279,11526558097,0.07080985915492959
254632279,254632299,0.41746478873239434
254632279,254632257,0.3438380281690141
254632281,2731521833,0.3462206572769953
254632281,254632283,0.3075704225352112
254632281,2731521831,0.5040610328638497
254632283,246791092,1.0070774647887324
254632283,246791088,1.3263849765258218
254632283,540999422,2.0938732394366197
254632283,254632281,0.3075704225352112
254632288,254632257,0.07254694835680751
254632288,11526558098,0.05433098591549295
254632288,540999289,1.4637793427230046
254632288,2248460109,0.17307511737089198
254632291,254632295,0.4780281690140845
254632291,7821140032,0.12907276995305164
254632291,7821140038,1.2358920187793427
254632295,254632291,0.4780281690140845
254632299,254632279,0.41746478873239434
254632299,2248460106,0.04825117370892018
254632299,7821140038,0.14577464788732394
254632306,4504752178,0.049636150234741785
254632306,239921410,0.3047300469483568
254632306,254632310,0.45585680751173707
254632310,4504752180,0.04546948356807512
254632310,254632172,1.0877230046948356
254632310,254632306,0.45585680751173707
254632312,254632314,0.5626877934272301
254632314,254632316,0.1800469483568075
254632314,254632232,0.5259389671361503
254632314,254632312,0.5626877934272301
254632316,254632164,0.33178403755868546
254632316,254632314,0.1800469483568075
254632316,4504752181,0.7608685446009389
254632318,4504752181,0.05931924882629108
254632318,254632172,0.1345774647887324
254632318,254632162,0.3811384976525821
254672750,243487652,0.7481572769953052
254672750,243488899,0.8991549295774648
254672750,243487678,0.10039906103286385
254672751,141540485,0.0665962441314554
254672751,2522360901,0.6210563380281691
254672751,1706766353,0.8689201877934272
254672771,254672780,0.2947887323943662
254672773,294605700,0.07085680751173709
254672773,908481240,1.0748239436619718
254672773,6585098142,0.04971830985915492
254672775,6585098157,0.03103286384976526
254672775,908481287,0.34023474178403756
254672775,1706766377,0.6532863849765258
254672777,2723770840,0.8509624413145539
254672777,254672787,1.0669953051643193
254672777,254672784,1.527957746478873
254672778,254672781,0.34311032863849766
254672779,254672787,0.5272769953051643
254672779,1706766375,0.2565962441314554
254672779,6585098143,0.03192488262910798
254672780,254672771,0.2947887323943662
254672780,254672781,0.4537910798122065
254672780,1706766375,2.253474178403756
254672781,254672778,0.34311032863849766
254672781,254672780,0.4537910798122065
254672781,6585098143,2.0788732394366196
254672784,254672777,1.527957746478873
254672786,254672803,1.7726877934272303
254672787,254672779,0.5272769953051643
254672787,6585098146,0.03318075117370892
254672787,254672777,1.0669953051643193
254672794,254672795,0.2429342723004695
254672795,254672803,0.5408685446009389
254672795,254672794,0.2429342723004695
254672795,2723770831,0.7655281690140845
254672795,2723770833,1.6236267605633803
254672803,254672795,0.5408685446009389
254672803,6585098146,0.7374413145539905
254672803,254672786,1.7726877934272303
254672804,908481292,0.35120892018779337
254672804,2723770831,1.115950704225352
254672804,2723770833,1.6509272300469482
254672804,6585098157,1.2095657276995306
254672806,254672815,0.3056807511737089
254672806,254672808,1.3854812206572769
254672806,254672827,1.1811267605633804
254672808,6585098142,0.7128990610328638
254672808,908481292,1.7789084507042252
254672808,254672806,1.3854812206572769
254672810,254672815,4.732370892018779
254672815,254672806,0.3056807511737089
254672815,8839318558,1.0028051643192488
254672815,254672810,4.732370892018778
254672827,908481229,0.714800469483568
254672827,908481231,0.6129460093896714
254672827,254672806,1.1811267605633804
254672836,8857960990,0.05099765258215962
254672836,908481231,0.8311384976525822
254672836,908481298,0.9194835680751172
254672838,908481352,0.18929577464788733
254672838,254672860,1.3459976525821595
254672838,8857960990,1.1761737089201876
254672860,908481271,0.32873239436619717
254672860,254672838,1.3459976525821595
254672860,986561126,2.6345892018779344
254672863,1706766488,0.5751760563380282
254672863,8857613675,0.4489906103286385
254672863,908481229,0.11161971830985915
254672869,254676694,1.1180046948356808
254672870,254676694,0.07597417840375587
254672870,1884914584,0.1980164319248826
254672870,254676685,0.3898356807511737
254672877,908481342,0.18021126760563377
254672877,6435419245,1.4184272300469483
254672877,254676692,1.2129342723004697
254672878,2522360919,0.07624413145539906
254672878,141540485,0.21752347417840376
254672878,2796391751,0.5410328638497652
254676645,254676674,0.12187793427230047
254676645,254676674,0.8017840375586854
254676645,243487678,0.7357159624413145
254676674,252739808,0.9639201877934273
254676674,254676645,0.12187793427230047
254676674,254676645,0.8017840375586854
254676683,254676692,0.07446009389671361
254676683,254676685,0.4389906103286385
254676683,2724173100,0.09046948356807512
254676684,254676693,1.0557511737089202
254676685,254676693,0.07061032863849764
254676685,254672870,0.3898356807511737
254676685,254676683,0.4389906103286385
254676687,254676691,0.07446009389671361
254676687,1884914583,0.3699295774647887
254676687,1884914581,0.6958568075117371
254676688,254676691,0.6619014084507042
254676688,254676696,0.42748826291079806
254676688,197523056,0.8063028169014085
254676690,1081063185,0.3123356807511737
254676690,249137070,0.09780516431924882
254676690,2723947916,0.37849765258215956
254676690,1706766512,0.3146596244131455
254676691,254676687,0.07446009389671361
254676691,254676688,0.6619014084507042
254676691,2723947916,0.692218309859155
254676691,11882653167,0.29627246427839915
254676692,254676683,0.07446009389671361
254676692,254676693,0.44186619718309855
254676692,2724173091,0.20856807511737088
254676692,254672877,1.2129342723004697
254676693,254676685,0.07061032863849764
254676693,254676684,1.0557511737089202
254676693,254676694,0.3919483568075117
254676693,254676692,0.44186619718309855
254676694,254672870,0.07597417840375587
254676694,254672869,1.1180046948356808
254676694,254676695,0.20246478873239435
254676694,254676693,0.3919483568075117
254676695,1884914584,0.07230046948356808
254676695,254676694,0.20246478873239435
254676695,1242306710,0.5678638497652582
254676696,908481342,0.33719483568075115
254676696,254676688,0.42748826291079806
254676696,197523056,0.8943779342723004
254931446,5527492589,0.2769131455399061
254931446,5527492565,0.3611150234741784
254931446,1885041631,0.10538732394366196
254931449,254931530,1.4117136150234741
254931449,254931450,1.620657276995305
254931449,254931548,2.9984154929577462
254931449,254931555,1.4594014084507043
254931450,254931466,1.1367488262910799
254931450,254931452,0.8819131455399061
254931450,254931449,1.620657276995305
254931452,254931477,0.7485211267605634
254931452,254931450,0.8819131455399061
254931452,254931453,0.5899178403755869
254931453,254931452,0.5899178403755869
254931453,254931454,0.7993192488262911
254931453,254931477,1.297030516431925
254931453,254931496,2.216161971830986
254931454,254931453,0.7993192488262911
254931454,254931456,0.8683098591549294
254931454,254931457,0.699612676056338
254931456,254931493,0.1962089201877934
254931456,254931454,0.8683098591549294
254931456,207094217,2.72255868544601
254931457,254931491,0.4447417840375587
254931457,254931486,0.425
254931457,254931454,0.699612676056338
254931457,254931458,2.161713615023474
254931458,254931457,2.161713615023474
254931458,9801401333,0.4525234741784037
254931458,207094217,0.9215023474178403
254931461,254931465,1.4537089201877933
254931461,254931467,0.33178403755868546
254931461,11882652823,0.33296632306488055
254931465,254931461,1.4537089201877933
254931465,254931466,0.40455399061032865
254931465,207094228,1.7363967136150233
254931466,254931450,1.1367488262910799
254931466,254931465,0.4045539906103286
254931466,254931467,1.7735680751173708
254931467,5527492553,0.09130281690140844
254931467,254931461,0.33178403755868546
254931467,254931466,1.7735680751173708
254931469,6837172828,0.347981220657277
254931469,5527492553,0.5892723004694835
254931469,6837172840,0.14470657276995302
254931471,4689264807,0.041091549295774646
254931471,194420315,0.2572652582159624
254931471,330110594,0.29652582159624413
254931475,254931523,0.7775704225352111
254931475,6206312634,0.162018779342723
254931475,254931530,1.743180751173709
254931477,254931452,0.7485211267605634
254931477,254931480,0.173075117370892
254931477,254931453,1.297030516431925
254931480,254931477,0.173075117370892
254931484,254931486,0.2578286384976526
254931485,254931486,0.39696009389671355
254931486,254931485,0.39696009389671355
254931486,254931484,0.2578286384976526
254931486,254931457,0.425
254931488,254931491,0.27389671361502343
254931489,254931491,0.25886150234741784
254931491,254931489,0.25886150234741784
254931491,254931488,0.27389671361502343
254931491,254931457,0.4447417840375587
254931492,254931493,0.32779342723004695
254931493,254931492,0.32779342723004695
254931493,254931456,0.1962089201877934
254931493,254931495,2.8464906103286385
254931495,254931496,0.16363849765258215
254931495,529406952,3.372992957746478
254931495,254931493,2.846490610328638
254931496,254931495,0.16363849765258215
254931496,10778236392,0.10678403755868546
254931496,254931453,2.216161971830986
254931514,254931514,1.263286384976526
254931514,254931514,1.2632863849765257
254931514,10778236392,1.2663849765258215
254931516,254931517,1.1419718309859155
254931517,254931516,1.1419718309859155
254931517,1829721317,1.3446478873239438
254931517,6697558076,1.0216431924882627
254931518,254931542,0.5068544600938967
254931518,254931567,0.8042370892018779
254931518,254931519,1.0273591549295775
254931518,6415481005,0.6831338028169014
254931519,254931520,1.6413380281690142
254931519,254931518,1.0273591549295775
254931519,254931533,1.9631103286384977
254931520,254931521,0.8043075117370891
254931520,254931519,1.6413380281690142
254931520,254931528,1.4843661971830984
254931521,254931522,1.0495305164319249
254931521,254931520,0.8043075117370891
254931521,6697558080,1.9651291079812203
254931522,254931523,0.2996830985915493
254931522,254931523,1.531549295774648
254931522,254931521,1.0495305164319249
254931523,254931475,0.7775704225352111
254931523,254931522,0.2996830985915493
254931523,254931522,1.531549295774648
254931526,6697558076,0.07630281690140846
254931526,6697558084,1.4220422535211268
254931526,6697558080,0.044988262910798126
254931528,254931531,0.5527582159624412
254931528,254931520,1.4843661971830984
254931528,254931530,1.371913145539906
254931530,254931475,1.743180751173709
254931530,254931449,1.4117136150234741
254931530,254931528,1.371913145539906
254931531,254931528,0.5527582159624412
254931533,6697579589,0.5545774647887324
254931533,517740682,0.5493192488262911
254931533,254931519,1.9631103286384972
254931535,254931547,0.3166079812206573
254931535,254931536,1.0414788732394367
254931535,1544008135,0.6944483568075117
254931536,254931548,1.308075117370892
254931536,10315488615,0.908262910798122
254931536,254931535,1.0414788732394364
254931539,254931542,1.0244366197183097
254931539,3000627674,0.3615140845070422
254931539,254931571,1.38981220657277
254931542,254931518,0.5068544600938967
254931542,254931539,1.0244366197183097
254931542,254931571,1.8002699530516433
254931546,6415490991,0.2933098591549296
254931546,517740707,0.27442488262910797
254931546,6415473941,0.4491549295774648
254931547,254931535,0.3166079812206573
254931548,254931449,2.9984154929577462
254931548,254931554,1.5465258215962443
254931548,254931571,1.0082159624413145
254931548,254931536,1.308075117370892
254931550,1544008135,0.06454225352112676
254931550,254931563,0.6470305164319248
254931550,194420375,0.49210093896713614
254931552,254931554,0.07302816901408452
254931552,3899420589,0.16190140845070422
254931552,1544008135,1.3047417840375588
254931554,254931552,0.07302816901408452
254931554,254931548,1.5465258215962443
254931554,254931555,1.8064788732394366
254931555,9384557766,1.4569718309859154
254931555,254931449,1.4594014084507043
254931555,254931554,1.8064788732394366
254931559,1521566426,0.9893661971830985
254931559,254931560,1.0898591549295773
254931559,254931563,0.4785915492957746
254931560,6596871350,0.4707276995305164
254931560,254931559,1.0898591549295773
254931560,254931563,1.8126291079812205
254931563,254931560,1.8126291079812207
254931563,254931550,0.6470305164319248
254931563,254931559,0.4785915492957746
254931567,5751879927,0.8895774647887323
254931567,254931518,0.8042370892018779
254931567,517735536,0.4343309859154929
254931571,254931539,1.3898122065727698
254931571,254931548,1.0082159624413145
254931571,254931542,1.8002699530516428
254931574,1459180112,0.597018779342723
254931574,330190743,0.13440140845070422
254931574,6476374894,0.1442018779342723
254931574,6486773571,0.7022769953051643
254934403,330431095,0.24833333333333335
254934403,6486773571,0.053180751173708914
254934403,194420565,0.11218309859154929
254934403,6466052170,1.0690375586854461
254934413,330429895,0.07726525821596245
254934413,330431095,2.493509389671361
254934413,194420375,0.3287793427230047
254938372,6493129541,0.6339201877934272
254938372,330429895,1.0970892018779344
254938372,330430592,1.1567723004694834
255896757,207094316,3.0738145539906103
255896758,255896763,3.6147535211267607
255896763,255896758,3.6147535211267607
255896763,255896866,0.603462441314554
255896763,207094316,0.4595539906103286
255896766,255896868,0.852406103286385
255896766,255896767,0.30840375586854457
255896766,255896770,0.425762910798122
255896767,255896766,0.30840375586854457
255896767,255896871,0.979894366197183
255896767,255896870,1.3771713615023475
255896770,255896773,0.20543427230046948
255896770,255896771,1.0524413145539906
255896770,255896766,0.425762910798122
255896771,255896770,1.0524413145539906
255896772,255896773,0.49619718309859157
255896773,255896770,0.20543427230046948
255896773,255896772,0.49619718309859157
255896773,255896778,0.7984859154929577
255896775,255896778,1.6287558685446006
255896775,255896776,0.562781690140845
255896775,255896886,0.4569483568075117
255896776,207094331,0.8777112676056337
255896776,255896775,0.562781690140845
255896776,255896778,2.169964788732394
255896778,255896776,2.1699647887323943
255896778,255896773,0.7984859154929577
255896778,255896775,1.6287558685446006
255896780,255896781,1.0497535211267603
255896780,255896811,1.468826291079812
255896780,6458130135,0.09442488262910798
255896781,255896780,1.0497535211267603
255896781,255896782,0.9982394366197183
255896781,255896787,1.4813028169014084
255896782,5530186741,1.517194835680751
255896782,255896781,0.9982394366197183
255896782,255896796,0.8648826291079812
255896783,255896796,0.43619718309859157
255896783,255896784,0.3558920187793427
255896783,6458130136,3.7948239436619717
255896784,255896790,1.4016549295774647
255896784,207094331,1.5425234741784037
255896784,255896783,0.3558920187793427
255896787,255896810,0.9976408450704225
255896787,255896781,1.4813028169014084
255896787,255896811,1.1031807511737088
255896787,5530186741,0.9952112676056338
255896789,5530186741,0.8841549295774648
255896789,255896790,0.7676291079812206
255896789,255896795,0.7497300469483568
255896789,255896796,1.518532863849765
255896790,255896784,1.4016549295774647
255896790,255896789,0.7676291079812206
255896790,255896792,1.4494248826291078
255896792,6697085889,0.1829342723004695
255896792,255896790,1.4494248826291078
255896792,517735295,0.8034037558685446
255896794,255896795,0.4455868544600939
255896794,255896797,0.13028169014084506
255896794,1834754045,0.9720657276995304
255896795,255896794,0.4455868544600939
255896795,255896789,0.7497300469483568
255896795,255896798,2.1085446009389672
255896796,255896782,0.8648826291079812
255896796,255896783,0.43619718309859157
255896796,255896789,1.518532863849765
255896797,255896794,0.13028169014084506
255896798,255896795,2.1085446009389672
255896798,6697056280,0.03444835680751174
255896798,1655268930,0.7080046948356807
255896799,255896810,0.9566666666666666
255896799,9456853557,1.2702230046948357
255896799,5530186741,0.9634859154929577
255896802,255896810,1.3271713615023475
255896802,255896803,0.9881572769953052
255896802,255896874,0.4890023474178403
255896803,255896804,1.3715845070422534
255896803,255896802,0.9881572769953052
255896803,360795011,0.6563732394366197
255896804,255896808,1.686537558685446
255896804,255896875,0.35090375586854455
255896804,255896803,1.3715845070422534
255896805,255896807,1.1081220657276996
255896805,255896806,0.8990845070422535
255896805,255896875,0.28820422535211265
255896806,255896805,0.8990845070422535
255896807,255896805,1.1081220657276996
255896808,255896804,1.686537558685446
255896809,255896810,0.7271596244131455
255896810,255896809,0.7271596244131455
255896810,255896787,0.9976408450704225
255896810,255896802,1.3271713615023475
255896810,255896799,0.9566666666666666
255896811,255896812,0.7403990610328638
255896811,255896787,1.1031807511737088
255896811,6458130129,0.46933098591549294
255896811,255896780,1.4688262910798122
255896812,255896811,0.7403990610328638
255896812,538062260,0.8065023474178403
255896812,255896820,0.51037558685446
255896820,255896812,0.51037558685446
255896820,9456853538,0.16521126760563382
255896820,6458130134,0.5933215962441315
255896820,9456853537,0.30045774647887324
255896829,2947835821,0.6680046948356807
255896829,1716545874,2.4308333333333336
255896829,255896832,0.6820305164319248
255896831,255896832,1.3688732394366196
255896832,255896831,1.3688732394366196
255896832,1716545878,2.056056338028169
255896832,255896829,0.6820305164319248
255896832,255896835,0.6318192488262911
255896833,1716545842,0.45172535211267606
255896833,1716545878,0.07415492957746478
255896833,255896836,0.504119718309859
255896834,255896835,1.48712441314554
255896835,255896840,0.11258215962441315
255896835,255896834,1.48712441314554
255896835,255896836,1.688286384976526
255896835,255896832,0.6318192488262911
255896836,255896835,1.688286384976526
255896836,255896833,0.504119718309859
255896836,255896844,0.47933098591549295
255896837,255896838,1.0081455399061032
255896837,255896844,0.5896009389671362
255896837,5075184492,0.9407394366197183
255896838,255896839,0.23017605633802818
255896838,255896843,0.6903521126760563
255896838,255896837,1.0081455399061032
255896839,255896838,0.23017605633802818
255896839,255896840,0.5189671361502347
255896839,255896844,1.1594483568075116
255896840,255896835,0.11258215962441315
255896840,255896839,0.5189671361502347
255896840,255896848,0.35908450704225353
255896843,255896838,0.6903521126760563
255896844,255896839,1.1594483568075116
255896844,255896836,0.47933098591549295
255896844,255896837,0.5896009389671362
255896845,255896846,0.7000586854460094
255896846,255896848,0.4618544600938967
255896846,567948862,0.5359037558685446
255896846,255896845,0.7000586854460094
255896847,255896848,1.2693779342723004
255896848,255896846,0.4618544600938967
255896848,255896847,1.2693779342723004
255896848,255896840,0.35908450704225353
255896854,1876042884,0.07507042253521126
255896854,11829268795,1.133462441314554
255896854,207094265,1.101913145539906
255896866,255896763,0.6034624413145538
255896866,11882652824,0.36267843441173386
255896866,11882653227,0.097700404601531
255896868,255896766,0.852406103286385
255896868,255896868,0.558650234741784
255896868,255896868,0.558650234741784
255896870,207094323,0.8056338028169013
255896870,255896767,1.3771713615023475
255896870,255896871,0.4110446009389671
255896871,255896767,0.979894366197183
255896871,255896870,0.4110446009389671
255896871,11882652921,0.12890840018590988
255896874,255896802,0.4890023474178403
255896874,256071993,0.5283098591549296
255896874,7049685181,0.39315727699530517
255896875,255896805,0.28820422535211265
255896875,255896804,0.35090375586854455
255896875,762596337,3.180399061032864
255896885,255896886,0.36177230046948355
255896886,255896885,0.36177230046948355
255896886,207094323,0.16165492957746477
255896886,255896775,0.4569483568075117
256071903,256071908,1.0592488262910797
256071903,1655268896,0.44822769953051644
256071903,388197161,0.8577582159624413
256071908,256071903,1.0592488262910797
256071908,256071911,1.0388145539906104
256071908,485924863,1.0532159624413147
256071908,256071915,0.8924061032863849
256071911,256071908,1.0388145539906104
256071911,537995551,0.4259976525821596
256071911,517735404,0.6815140845070423
256071915,256071942,1.031537558685446
256071915,256071908,0.8924061032863849
256071915,256071922,0.9941901408450704
256071918,2540610022,0.15745305164319248
256071918,9456716129,0.3205164319248826
256071918,694883096,0.9473474178403757
256071922,1655268896,0.340962441314554
256071922,256071915,0.9941901408450704
256071922,256071962,0.8963849765258216
256071942,256071915,1.031537558685446
256071942,537995551,0.672793427230047
256071942,1655268894,0.4609389671361502
256071958,6530470498,0.3566549295774648
256071958,388197157,2.4393779342723003
256071958,7809547607,1.096244131455399
256071962,6530470502,0.05552816901408451
256071962,241876794,1.0486737089201879
256071962,256071965,1.9962323943661968
256071962,256071922,0.8963849765258216
256071965,1655268894,0.36099765258215966
256071965,256071962,1.9962323943661968
256071965,256072550,1.063485915492958
256071978,6530470502,0.7264906103286385
256071978,6530470498,0.04125586854460094
256071978,6530470496,0.03914319248826291
256071982,7809547617,0.03997652582159624
256071982,256071985,0.42807511737089204
256071982,6530470496,1.0077464788732393
256071985,6530470490,0.032969483568075116
256071985,256072571,0.12213615023474178
256071985,256071982,0.42807511737089204
256071990,7809547613,0.09394366197183097
256071990,7809547609,0.09519953051643193
256071990,7809547607,0.05268779342723005
256071990,7809547611,0.05211267605633803
256071993,256072058,1.0402934272300468
256071993,256071996,0.2183920187793427
256071993,255896874,0.5283098591549296
256071996,7049685183,0.04287558685446009
256071996,9456853551,0.1782863849765258
256071996,256071993,0.2183920187793427
256071996,388197152,1.2026643192488264
256072000,7809547613,0.8194835680751175
256072000,256072024,0.7940492957746478
256072000,256072012,1.2669953051643192
256072000,256072051,1.0284272300469484
256072012,691761981,0.24532863849765257
256072012,691762025,0.36228873239436626
256072012,256072000,1.2669953051643192
256072024,691762025,0.5460211267605634
256072024,256072000,0.7940492957746479
256072024,6530465327,1.488345070422535
256072033,6530465323,0.05161971830985915
256072033,1218298776,0.02568075117370892
256072033,535936548,0.07433098591549296
256072036,6530478752,0.07402582159624413
256072036,6547811136,0.1725469483568075
256072036,535936548,0.5677230046948356
256072040,6530478740,0.027981220657276994
256072040,6530478747,0.06692488262910798
256072040,256072045,0.4250469483568075
256072040,6547811138,0.20605633802816903
256072045,6530478744,0.0615962441314554
256072045,1218298772,0.5600469483568075
256072045,256072040,0.4250469483568075
256072047,256072390,0.21262910798122064
256072047,256072373,0.1001995305164319
256072047,256072335,0.9070422535211268
256072051,6530465323,2.111807511737089
256072051,7809547600,0.582406103286385
256072051,256072000,1.0284272300469484
256072051,256072129,0.6408802816901409
256072055,7809532882,0.4218075117370892
256072055,7809547603,0.3861737089201878
256072055,7809547597,0.13700704225352112
256072058,256071993,1.0402934272300468
256072058,256072265,1.9165727699530517
256072058,388197152,0.1377112676056338
256072068,256072072,0.31497652582159624
256072072,7809547597,0.9948826291079811
256072072,256072068,0.31497652582159624
256072072,537995469,0.29002347417840374
256072122,256072126,0.9200234741784037
256072126,256072122,0.9200234741784037
256072126,256072139,0.4373122065727699
256072126,256072229,0.6521361502347417
256072126,1642019580,0.5312676056338028
256072129,256072241,0.2008098591549296
256072129,256072150,0.7378990610328638
256072129,256072051,0.6408802816901409
256072137,256072171,0.6344248826291079
256072137,6530478747,0.7334272300469483
256072137,1642019586,0.5471009389671361
256072139,537995458,0.39544600938967134
256072139,256072126,0.4373122065727699
256072139,11882652941,0.3935019921535373
256072147,6530478752,0.7061619718309858
256072147,256072171,1.0072535211267606
256072147,256072150,0.6603990610328639
256072150,256072129,0.7378990610328638
256072150,256072168,1.0866901408450704
256072150,256072147,0.6603990610328639
256072168,1642019586,0.6392840375586855
256072168,256072150,1.0866901408450702
256072168,256072171,0.5557981220657277
256072168,1642019580,0.8553521126760564
256072171,256072137,0.6344248826291079
256072171,256072147,1.0072535211267606
256072171,256072168,0.5557981220657277
256072211,256072139,1.0412910798122066
256072220,6530465330,0.05167840375586854
256072220,242838459,0.2283920187793427
256072220,6547841040,0.09723004694835681
256072229,256072126,0.6521361502347417
256072229,1642019586,0.21692488262910797
256072229,6530478744,1.5692018779342722
256072233,256072248,0.4586737089201878
256072233,1642019580,0.2956338028169014
256072233,256072236,0.21341549295774648
256072236,256072233,0.21341549295774648
256072241,256072129,0.2008098591549296
256072241,256072248,0.12363849765258217
256072241,256072244,0.3231807511737089
256072244,256072241,0.3231807511737089
256072248,256072241,0.12363849765258217
256072248,256072233,0.4586737089201878
256072248,256072252,0.340575117370892
256072252,256072248,0.340575117370892
256072265,207094132,2.2590962441314555
256072265,762596339,2.4261971830985916
256072265,256072058,1.9165727699530517
256072273,256072289,0.35401408450704225
256072279,256072289,0.4200352112676056
256072279,1218298772,0.5466901408450704
256072279,1642019576,2.283321596244132
256072289,256072279,0.4200352112676056
256072289,256072273,0.35401408450704225
256072289,256072293,0.5257863849765257
256072293,256072289,0.5257863849765257
256072293,6530478730,0.3744600938967136
256072293,256072493,1.5265140845070422
256072335,256072409,1.034788732394366
256072335,256072457,0.49870892018779345
256072335,256072047,0.9070422535211268
256072373,256072047,0.1001995305164319
256072373,256072382,0.13577464788732393
256072373,1642019570,0.19136150234741786
256072382,256072387,0.05751173708920188
256072382,256072373,0.13577464788732393
256072382,1642019570,0.16338028169014085
256072387,256072382,0.05751173708920188
256072387,5771714767,0.09906103286384978
256072387,256072486,0.16867370892018776
256072390,5771714767,0.09917840375586853
256072390,256072047,0.21262910798122064
256072390,256072398,1.0235798122065727
256072398,501888191,0.614225352112676
256072398,256072405,0.6195774647887323
256072398,256072390,1.0235798122065727
256072405,256072409,0.6329694835680751
